Year.ID.ForecastYear.Quarter,YEAR FORECAST MADE,YEAR BEING FORECAST,QUARTER,FORECASTER ID,INDUSTRY,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,INDICATOR,TDIST
2014-421-2012-2,2012,2014,2,421,2.0,0.0,0.0,0.0,0.0,1.0,4.0,20.0,30.0,30.0,15.0,Unemployment,2.5
2014-422-2012-2,2012,2014,2,422,1.0,,,,,,,,,,,Unemployment,2.5
2014-423-2012-2,2012,2014,2,423,2.0,,,,,,,,,,,Unemployment,2.5
2014-424-2012-2,2012,2014,2,424,1.0,,,,,,,,,,,Unemployment,2.5
2014-426-2012-2,2012,2014,2,426,2.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0,35.0,30.0,5.0,Unemployment,2.5
2014-428-2012-2,2012,2014,2,428,2.0,,,,,,,,,,,Unemployment,2.5
2014-431-2012-2,2012,2014,2,431,1.0,,,,,,,,,,,Unemployment,2.5
2014-433-2012-2,2012,2014,2,433,2.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,30.0,40.0,0.0,Unemployment,2.5
2014-446-2012-2,2012,2014,2,446,2.0,0.0,0.0,0.0,0.0,3.0,4.0,26.0,40.0,23.0,4.0,Unemployment,2.5
2014-463-2012-2,2012,2014,2,463,2.0,,,,,,,,,,,Unemployment,2.5
2014-483-2012-2,2012,2014,2,483,3.0,0.0,5.0,8.0,10.0,20.0,25.0,15.0,10.0,5.0,2.0,Unemployment,2.5
2014-484-2012-2,2012,2014,2,484,2.0,0.0,0.0,0.0,1.0,8.0,14.0,34.0,28.0,11.0,4.0,Unemployment,2.5
2014-504-2012-2,2012,2014,2,504,1.0,0.0,0.0,0.0,0.0,4.0,20.0,35.0,35.0,5.0,1.0,Unemployment,2.5
2014-506-2012-2,2012,2014,2,506,2.0,0.0,0.0,0.0,10.0,10.0,15.0,15.0,25.0,20.0,5.0,Unemployment,2.5
2014-507-2012-2,2012,2014,2,507,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,Unemployment,2.5
2014-508-2012-2,2012,2014,2,508,2.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,10.0,45.0,30.0,Unemployment,2.5
2014-510-2012-2,2012,2014,2,510,2.0,,,,,,,,,,,Unemployment,2.5
2014-512-2012-2,2012,2014,2,512,2.0,,,,,,,,,,,Unemployment,2.5
2014-518-2012-2,2012,2014,2,518,2.0,0.0,0.0,0.0,0.0,5.0,15.0,60.0,15.0,5.0,0.0,Unemployment,2.5
2014-520-2012-2,2012,2014,2,520,2.0,,,,,,,,,,,Unemployment,2.5
2014-524-2012-2,2012,2014,2,524,2.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,20.0,10.0,Unemployment,2.5
2014-527-2012-2,2012,2014,2,527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,55.0,5.0,0.0,Unemployment,2.5
2014-532-2012-2,2012,2014,2,532,2.0,,,,,,,,,,,Unemployment,2.5
2014-535-2012-2,2012,2014,2,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,50.0,10.0,Unemployment,2.5
2014-540-2012-2,2012,2014,2,540,2.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,10.0,0.0,0.0,Unemployment,2.5
2014-542-2012-2,2012,2014,2,542,1.0,,,,,,,,,,,Unemployment,2.5
2014-546-2012-2,2012,2014,2,546,1.0,,,,,,,,,,,Unemployment,2.5
2014-548-2012-2,2012,2014,2,548,2.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,45.0,5.0,0.0,Unemployment,2.5
2014-549-2012-2,2012,2014,2,549,1.0,,,,,,,,,,,Unemployment,2.5
2014-553-2012-2,2012,2014,2,553,2.0,0.15,0.45,2.0,4.0,12.0,20.0,25.0,22.0,11.0,3.4,Unemployment,2.5
2014-556-2012-2,2012,2014,2,556,1.0,0.0,0.0,0.0,2.5,5.0,10.0,15.0,22.5,22.5,22.5,Unemployment,2.5
2014-557-2012-2,2012,2014,2,557,1.0,0.0,0.0,0.0,0.0,2.0,16.0,32.0,35.0,15.0,0.0,Unemployment,2.5
2014-558-2012-2,2012,2014,2,558,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,50.0,30.0,Unemployment,2.5
2014-559-2012-2,2012,2014,2,559,1.0,0.0,0.0,0.0,0.0,5.0,15.0,20.0,30.0,25.0,5.0,Unemployment,2.5
2014-563-2012-2,2012,2014,2,563,2.0,0.04,0.8,1.56,4.4,10.04,17.04,22.4,16.76,19.88,7.08,Unemployment,2.5
2014-568-2012-2,2012,2014,2,568,2.0,0.0,0.0,0.0,5.0,10.0,20.0,30.0,30.0,5.0,0.0,Unemployment,2.5
2014-569-2012-2,2012,2014,2,569,1.0,,,,,,,,,,,Unemployment,2.5
2014-407-2012-3,2012,2014,3,407,2.0,0.0,0.0,0.0,0.0,15.0,65.0,15.0,5.0,0.0,0.0,Unemployment,2.25
2014-411-2012-3,2012,2014,3,411,2.0,0.0,0.0,0.0,5.0,10.0,15.0,40.0,15.0,10.0,5.0,Unemployment,2.25
2014-420-2012-3,2012,2014,3,420,2.0,,,,,,,,,,,Unemployment,2.25
2014-421-2012-3,2012,2014,3,421,2.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0,30.0,30.0,10.0,Unemployment,2.25
2014-422-2012-3,2012,2014,3,422,1.0,,,,,,,,,,,Unemployment,2.25
2014-423-2012-3,2012,2014,3,423,2.0,,,,,,,,,,,Unemployment,2.25
2014-424-2012-3,2012,2014,3,424,1.0,,,,,,,,,,,Unemployment,2.25
2014-426-2012-3,2012,2014,3,426,2.0,,,,,,,,,,,Unemployment,2.25
2014-428-2012-3,2012,2014,3,428,2.0,1.0,1.0,1.0,1.0,4.0,7.0,10.0,25.0,40.0,10.0,Unemployment,2.25
2014-431-2012-3,2012,2014,3,431,1.0,0.0,0.0,0.0,5.0,5.0,10.0,40.0,25.0,15.0,0.0,Unemployment,2.25
2014-433-2012-3,2012,2014,3,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,50.0,0.0,Unemployment,2.25
2014-446-2012-3,2012,2014,3,446,2.0,0.0,0.0,0.0,0.0,4.0,4.0,25.0,40.0,23.0,4.0,Unemployment,2.25
2014-456-2012-3,2012,2014,3,456,1.0,,,,,,,,,,,Unemployment,2.25
2014-463-2012-3,2012,2014,3,463,2.0,0.0,0.0,0.0,3.0,7.0,12.0,24.0,42.0,12.0,0.0,Unemployment,2.25
2014-472-2012-3,2012,2014,3,472,2.0,,,,,,,,,,,Unemployment,2.25
2014-483-2012-3,2012,2014,3,483,3.0,0.0,5.0,8.0,10.0,20.0,25.0,15.0,10.0,5.0,2.0,Unemployment,2.25
2014-484-2012-3,2012,2014,3,484,2.0,0.0,0.0,0.0,1.0,8.0,14.0,34.0,28.0,11.0,4.0,Unemployment,2.25
2014-504-2012-3,2012,2014,3,504,1.0,0.0,0.0,0.0,0.0,10.0,40.0,35.0,15.0,0.0,0.0,Unemployment,2.25
2014-507-2012-3,2012,2014,3,507,3.0,0.0,0.0,0.0,2.0,5.0,10.0,27.0,44.0,12.0,0.0,Unemployment,2.25
2014-508-2012-3,2012,2014,3,508,2.0,,,,,,,,,,,Unemployment,2.25
2014-510-2012-3,2012,2014,3,510,2.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,Unemployment,2.25
2014-512-2012-3,2012,2014,3,512,2.0,,,,,,,,,,,Unemployment,2.25
2014-518-2012-3,2012,2014,3,518,2.0,0.0,0.0,0.0,5.0,15.0,60.0,15.0,5.0,0.0,0.0,Unemployment,2.25
2014-520-2012-3,2012,2014,3,520,2.0,,,,,,,,,,,Unemployment,2.25
2014-523-2012-3,2012,2014,3,523,2.0,0.06,0.14,0.44,1.34,3.51,9.95,14.92,27.36,27.36,14.92,Unemployment,2.25
2014-524-2012-3,2012,2014,3,524,2.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,20.0,10.0,Unemployment,2.25
2014-526-2012-3,2012,2014,3,526,2.0,,,,,,,,,,,Unemployment,2.25
2014-527-2012-3,2012,2014,3,527,2.0,0.0,0.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,Unemployment,2.25
2014-532-2012-3,2012,2014,3,532,2.0,,,,,,,,,,,Unemployment,2.25
2014-533-2012-3,2012,2014,3,533,1.0,,,,,,,,,,,Unemployment,2.25
2014-535-2012-3,2012,2014,3,535,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,30.0,40.0,5.0,Unemployment,2.25
2014-540-2012-3,2012,2014,3,540,2.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,10.0,0.0,0.0,Unemployment,2.25
2014-542-2012-3,2012,2014,3,542,1.0,,,,,,,,,,,Unemployment,2.25
2014-546-2012-3,2012,2014,3,546,1.0,,,,,,,,,,,Unemployment,2.25
2014-548-2012-3,2012,2014,3,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,5.0,0.0,Unemployment,2.25
2014-549-2012-3,2012,2014,3,549,1.0,,,,,,,,,,,Unemployment,2.25
2014-553-2012-3,2012,2014,3,553,2.0,0.15,0.45,2.0,4.0,12.0,20.0,25.0,22.0,11.0,3.4,Unemployment,2.25
2014-555-2012-3,2012,2014,3,555,1.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,Unemployment,2.25
2014-556-2012-3,2012,2014,3,556,1.0,0.0,0.0,0.0,0.0,2.5,10.0,17.5,25.0,25.0,20.0,Unemployment,2.25
2014-557-2012-3,2012,2014,3,557,1.0,0.0,0.0,0.0,0.0,2.0,15.0,38.0,35.0,10.0,0.0,Unemployment,2.25
2014-558-2012-3,2012,2014,3,558,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,80.0,0.0,Unemployment,2.25
2014-559-2012-3,2012,2014,3,559,1.0,0.0,0.0,0.0,0.0,5.0,20.0,30.0,30.0,10.0,5.0,Unemployment,2.25
2014-560-2012-3,2012,2014,3,560,2.0,,,,,,,,,,,Unemployment,2.25
2014-563-2012-3,2012,2014,3,563,2.0,0.08,0.4,1.2,3.28,7.64,11.44,21.8,20.4,25.4,8.36,Unemployment,2.25
2014-568-2012-3,2012,2014,3,568,2.0,0.0,0.0,0.0,10.0,20.0,30.0,30.0,10.0,0.0,0.0,Unemployment,2.25
2014-569-2012-3,2012,2014,3,569,1.0,,,,,,,,,,,Unemployment,2.25
2014-571-2012-3,2012,2014,3,571,1.0,0.0,0.0,0.0,0.0,25.0,25.0,35.0,15.0,0.0,0.0,Unemployment,2.25
2014-572-2012-3,2012,2014,3,572,1.0,0.0,0.0,0.0,0.0,5.0,25.0,40.0,30.0,0.0,0.0,Unemployment,2.25
2014-407-2012-4,2012,2014,4,407,2.0,,,,,,,,,,,Unemployment,2.0
2014-411-2012-4,2012,2014,4,411,2.0,0.0,0.0,0.0,0.0,5.0,10.0,35.0,35.0,10.0,5.0,Unemployment,2.0
2014-426-2012-4,2012,2014,4,426,2.0,0.0,0.0,0.0,0.0,10.0,20.0,45.0,20.0,5.0,0.0,Unemployment,2.0
2014-428-2012-4,2012,2014,4,428,2.0,7.5,7.5,10.0,10.0,10.0,10.0,12.5,25.0,7.5,0.0,Unemployment,2.0
2014-433-2012-4,2012,2014,4,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,50.0,0.0,Unemployment,2.0
2014-446-2012-4,2012,2014,4,446,2.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,Unemployment,2.0
2014-463-2012-4,2012,2014,4,463,2.0,0.0,0.0,1.0,2.0,6.0,10.0,20.0,49.0,11.0,1.0,Unemployment,2.0
2014-472-2012-4,2012,2014,4,472,2.0,,,,,,,,,,,Unemployment,2.0
2014-483-2012-4,2012,2014,4,483,3.0,0.0,1.0,2.0,5.0,10.0,20.0,45.0,10.0,5.0,2.0,Unemployment,2.0
2014-484-2012-4,2012,2014,4,484,2.0,0.0,0.0,0.0,1.0,8.0,14.0,34.0,28.0,11.0,4.0,Unemployment,2.0
2014-504-2012-4,2012,2014,4,504,1.0,0.0,0.0,0.0,0.0,4.0,10.0,41.0,40.0,5.0,0.0,Unemployment,2.0
2014-506-2012-4,2012,2014,4,506,2.0,,,,,,,,,,,Unemployment,2.0
2014-507-2012-4,2012,2014,4,507,3.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,55.0,5.0,0.0,Unemployment,2.0
2014-508-2012-4,2012,2014,4,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,Unemployment,2.0
2014-510-2012-4,2012,2014,4,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,Unemployment,2.0
2014-512-2012-4,2012,2014,4,512,2.0,0.0,0.0,0.0,0.0,10.0,40.0,35.0,10.0,5.0,0.0,Unemployment,2.0
2014-518-2012-4,2012,2014,4,518,2.0,0.0,0.0,0.0,0.0,5.0,10.0,30.0,50.0,5.0,0.0,Unemployment,2.0
2014-520-2012-4,2012,2014,4,520,2.0,,,,,,,,,,,Unemployment,2.0
2014-524-2012-4,2012,2014,4,524,2.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,40.0,30.0,15.0,Unemployment,2.0
2014-526-2012-4,2012,2014,4,526,2.0,,,,,,,,,,,Unemployment,2.0
2014-527-2012-4,2012,2014,4,527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,Unemployment,2.0
2014-532-2012-4,2012,2014,4,532,2.0,,,,,,,,,,,Unemployment,2.0
2014-535-2012-4,2012,2014,4,535,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,30.0,45.0,5.0,Unemployment,2.0
2014-540-2012-4,2012,2014,4,540,2.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,10.0,0.0,0.0,Unemployment,2.0
2014-542-2012-4,2012,2014,4,542,1.0,,,,,,,,,,,Unemployment,2.0
2014-546-2012-4,2012,2014,4,546,1.0,0.0,0.0,0.0,0.0,5.0,10.0,20.0,50.0,13.0,2.0,Unemployment,2.0
2014-548-2012-4,2012,2014,4,548,2.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,55.0,5.0,0.0,Unemployment,2.0
2014-549-2012-4,2012,2014,4,549,1.0,,,,,,,,,,,Unemployment,2.0
2014-553-2012-4,2012,2014,4,553,2.0,0.15,0.45,2.0,4.0,12.0,20.0,25.0,22.0,11.0,3.4,Unemployment,2.0
2014-555-2012-4,2012,2014,4,555,1.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,Unemployment,2.0
2014-556-2012-4,2012,2014,4,556,1.0,0.0,0.0,0.0,0.0,2.5,10.0,17.5,25.0,25.0,20.0,Unemployment,2.0
2014-557-2012-4,2012,2014,4,557,1.0,0.0,0.0,0.0,0.0,2.0,15.0,35.0,38.0,10.0,0.0,Unemployment,2.0
2014-559-2012-4,2012,2014,4,559,1.0,0.0,0.0,0.0,0.0,5.0,15.0,20.0,30.0,25.0,5.0,Unemployment,2.0
2014-560-2012-4,2012,2014,4,560,2.0,,,,,,,,,,,Unemployment,2.0
2014-563-2012-4,2012,2014,4,563,2.0,0.0,0.16,0.32,2.16,7.64,18.48,28.76,27.2,14.68,0.6,Unemployment,2.0
2014-568-2012-4,2012,2014,4,568,2.0,0.0,0.0,0.0,5.0,15.0,20.0,25.0,25.0,10.0,0.0,Unemployment,2.0
2014-569-2012-4,2012,2014,4,569,1.0,,,,,,,,,,,Unemployment,2.0
2014-570-2012-4,2012,2014,4,570,2.0,0.0,0.0,0.0,1.0,5.0,14.0,24.0,26.0,27.0,3.0,Unemployment,2.0
2014-571-2012-4,2012,2014,4,571,1.0,0.0,0.0,0.0,0.0,3.0,10.0,25.0,55.0,7.0,0.0,Unemployment,2.0
2015-407-2013-1,2013,2015,1,407,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,25.0,0.0,Unemployment,2.75
2015-411-2013-1,2013,2015,1,411,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,20.0,30.0,30.0,Unemployment,2.75
2015-420-2013-1,2013,2015,1,420,2.0,,,,,,,,,,,Unemployment,2.75
2015-421-2013-1,2013,2015,1,421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,45.0,Unemployment,2.75
2015-422-2013-1,2013,2015,1,422,1.0,,,,,,,,,,,Unemployment,2.75
2015-423-2013-1,2013,2015,1,423,2.0,,,,,,,,,,,Unemployment,2.75
2015-426-2013-1,2013,2015,1,426,2.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,35.0,35.0,5.0,Unemployment,2.75
2015-428-2013-1,2013,2015,1,428,2.0,5.0,5.0,5.0,5.0,5.0,10.0,15.0,25.0,15.0,10.0,Unemployment,2.75
2015-433-2013-1,2013,2015,1,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,50.0,0.0,Unemployment,2.75
2015-446-2013-1,2013,2015,1,446,2.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,40.0,33.0,9.0,Unemployment,2.75
2015-456-2013-1,2013,2015,1,456,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,25.0,45.0,15.0,Unemployment,2.75
2015-463-2013-1,2013,2015,1,463,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,30.0,Unemployment,2.75
2015-472-2013-1,2013,2015,1,472,2.0,,,,,,,,,,,Unemployment,2.75
2015-484-2013-1,2013,2015,1,484,2.0,0.0,0.0,0.0,2.0,7.0,12.0,27.0,25.0,21.0,6.0,Unemployment,2.75
2015-504-2013-1,2013,2015,1,504,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,32.0,45.0,15.0,Unemployment,2.75
2015-506-2013-1,2013,2015,1,506,2.0,,,,,,,,,,,Unemployment,2.75
2015-507-2013-1,2013,2015,1,507,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,55.0,5.0,Unemployment,2.75
2015-510-2013-1,2013,2015,1,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,Unemployment,2.75
2015-512-2013-1,2013,2015,1,512,2.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,40.0,10.0,10.0,Unemployment,2.75
2015-518-2013-1,2013,2015,1,518,2.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,45.0,35.0,5.0,Unemployment,2.75
2015-520-2013-1,2013,2015,1,520,2.0,,,,,,,,,,,Unemployment,2.75
2015-524-2013-1,2013,2015,1,524,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,40.0,25.0,Unemployment,2.75
2015-526-2013-1,2013,2015,1,526,2.0,,,,,,,,,,,Unemployment,2.75
2015-527-2013-1,2013,2015,1,527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,2.75
2015-528-2013-1,2013,2015,1,528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,40.0,40.0,Unemployment,2.75
2015-532-2013-1,2013,2015,1,532,2.0,,,,,,,,,,,Unemployment,2.75
2015-535-2013-1,2013,2015,1,535,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,30.0,45.0,5.0,Unemployment,2.75
2015-540-2013-1,2013,2015,1,540,2.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,5.0,0.0,0.0,Unemployment,2.75
2015-542-2013-1,2013,2015,1,542,1.0,,,,,,,,,,,Unemployment,2.75
2015-546-2013-1,2013,2015,1,546,1.0,,,,,,,,,,,Unemployment,2.75
2015-548-2013-1,2013,2015,1,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,Unemployment,2.75
2015-549-2013-1,2013,2015,1,549,1.0,,,,,,,,,,,Unemployment,2.75
2015-551-2013-1,2013,2015,1,551,2.0,,,,,,,,,,,Unemployment,2.75
2015-553-2013-1,2013,2015,1,553,2.0,0.05,0.1,0.3,1.0,2.0,10.0,19.0,30.0,33.0,4.55,Unemployment,2.75
2015-555-2013-1,2013,2015,1,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,Unemployment,2.75
2015-556-2013-1,2013,2015,1,556,1.0,0.0,0.0,0.0,2.5,5.0,7.5,12.5,20.0,27.5,25.0,Unemployment,2.75
2015-557-2013-1,2013,2015,1,557,1.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,38.0,45.0,0.0,Unemployment,2.75
2015-559-2013-1,2013,2015,1,559,1.0,0.0,0.0,0.0,0.0,3.0,12.0,18.0,26.0,36.0,5.0,Unemployment,2.75
2015-560-2013-1,2013,2015,1,560,2.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,50.0,12.5,0.0,Unemployment,2.75
2015-563-2013-1,2013,2015,1,563,2.0,0.0,0.36,0.72,2.12,5.64,12.32,20.16,22.96,28.0,7.72,Unemployment,2.75
2015-564-2013-1,2013,2015,1,564,2.0,,,,,,,,,,,Unemployment,2.75
2015-568-2013-1,2013,2015,1,568,2.0,,,,,,,,,,,Unemployment,2.75
2015-569-2013-1,2013,2015,1,569,1.0,,,,,,,,,,,Unemployment,2.75
2015-570-2013-1,2013,2015,1,570,2.0,0.0,0.0,0.0,0.5,2.5,8.0,18.0,26.0,38.0,7.0,Unemployment,2.75
2015-571-2013-1,2013,2015,1,571,1.0,0.0,0.0,0.0,0.0,3.0,10.0,25.0,55.0,7.0,0.0,Unemployment,2.75
2015-572-2013-1,2013,2015,1,572,1.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,35.0,38.0,7.0,Unemployment,2.75
2015-407-2013-2,2013,2015,2,407,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,Unemployment,2.5
2015-411-2013-2,2013,2015,2,411,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,45.0,35.0,Unemployment,2.5
2015-420-2013-2,2013,2015,2,420,2.0,,,,,,,,,,,Unemployment,2.5
2015-421-2013-2,2013,2015,2,421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,45.0,Unemployment,2.5
2015-422-2013-2,2013,2015,2,422,1.0,,,,,,,,,,,Unemployment,2.5
2015-426-2013-2,2013,2015,2,426,2.0,,,,,,,,,,,Unemployment,2.5
2015-428-2013-2,2013,2015,2,428,2.0,2.0,2.0,3.0,3.0,5.0,5.0,10.0,20.0,40.0,10.0,Unemployment,2.5
2015-433-2013-2,2013,2015,2,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,50.0,0.0,Unemployment,2.5
2015-446-2013-2,2013,2015,2,446,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,40.0,45.0,5.0,Unemployment,2.5
2015-463-2013-2,2013,2015,2,463,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,40.0,Unemployment,2.5
2015-484-2013-2,2013,2015,2,484,2.0,0.0,0.0,0.0,2.0,7.0,12.0,27.0,25.0,21.0,6.0,Unemployment,2.5
2015-504-2013-2,2013,2015,2,504,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,32.0,45.0,15.0,Unemployment,2.5
2015-506-2013-2,2013,2015,2,506,2.0,,,,,,,,,,,Unemployment,2.5
2015-507-2013-2,2013,2015,2,507,3.0,,,,,,,,,,,Unemployment,2.5
2015-508-2013-2,2013,2015,2,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,35.0,Unemployment,2.5
2015-510-2013-2,2013,2015,2,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,40.0,0.0,Unemployment,2.5
2015-512-2013-2,2013,2015,2,512,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,60.0,0.0,Unemployment,2.5
2015-518-2013-2,2013,2015,2,518,2.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,45.0,35.0,5.0,Unemployment,2.5
2015-520-2013-2,2013,2015,2,520,2.0,,,,,,,,,,,Unemployment,2.5
2015-524-2013-2,2013,2015,2,524,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,Unemployment,2.5
2015-526-2013-2,2013,2015,2,526,2.0,,,,,,,,,,,Unemployment,2.5
2015-527-2013-2,2013,2015,2,527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,Unemployment,2.5
2015-528-2013-2,2013,2015,2,528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,40.0,40.0,Unemployment,2.5
2015-532-2013-2,2013,2015,2,532,2.0,,,,,,,,,,,Unemployment,2.5
2015-535-2013-2,2013,2015,2,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,70.0,5.0,Unemployment,2.5
2015-540-2013-2,2013,2015,2,540,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,50.0,25.0,Unemployment,2.5
2015-542-2013-2,2013,2015,2,542,1.0,,,,,,,,,,,Unemployment,2.5
2015-546-2013-2,2013,2015,2,546,1.0,,,,,,,,,,,Unemployment,2.5
2015-548-2013-2,2013,2015,2,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,75.0,5.0,Unemployment,2.5
2015-549-2013-2,2013,2015,2,549,1.0,,,,,,,,,,,Unemployment,2.5
2015-551-2013-2,2013,2015,2,551,2.0,,,,,,,,,,,Unemployment,2.5
2015-553-2013-2,2013,2015,2,553,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,40.0,15.0,Unemployment,2.5
2015-555-2013-2,2013,2015,2,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,30.0,0.0,Unemployment,2.5
2015-556-2013-2,2013,2015,2,556,1.0,0.0,0.0,0.0,2.5,5.0,7.5,12.5,22.5,27.5,22.5,Unemployment,2.5
2015-557-2013-2,2013,2015,2,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,38.0,45.0,2.0,Unemployment,2.5
2015-559-2013-2,2013,2015,2,559,1.0,,,,,,,,,,,Unemployment,2.5
2015-563-2013-2,2013,2015,2,563,2.0,0.0,0.2,0.84,2.4,7.12,12.72,20.36,22.8,28.36,5.2,Unemployment,2.5
2015-568-2013-2,2013,2015,2,568,2.0,,,,,,,,,,,Unemployment,2.5
2015-569-2013-2,2013,2015,2,569,1.0,,,,,,,,,,,Unemployment,2.5
2015-570-2013-2,2013,2015,2,570,2.0,0.0,0.0,0.0,0.0,2.0,4.0,12.0,22.0,46.0,14.0,Unemployment,2.5
2015-571-2013-2,2013,2015,2,571,1.0,0.0,0.0,0.0,0.0,3.0,10.0,25.0,55.0,7.0,0.0,Unemployment,2.5
2015-574-2013-2,2013,2015,2,574,2.0,0.0,0.0,1.0,1.0,3.0,5.0,10.0,20.0,35.0,25.0,Unemployment,2.5
2015-411-2013-3,2013,2015,3,411,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,45.0,35.0,Unemployment,2.25
2015-420-2013-3,2013,2015,3,420,2.0,,,,,,,,,,,Unemployment,2.25
2015-421-2013-3,2013,2015,3,421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,45.0,Unemployment,2.25
2015-422-2013-3,2013,2015,3,422,1.0,,,,,,,,,,,Unemployment,2.25
2015-424-2013-3,2013,2015,3,424,1.0,,,,,,,,,,,Unemployment,2.25
