Year.ID.ForecastYear.Quarter,YEAR FORECAST MADE,YEAR BEING FORECAST,QUARTER,FORECASTER ID,INDUSTRY,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,INDICATOR,TDIST
2009-426-2009-1,2009,2009,1,426,2.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,15.0,30.0,30.0,,,,,,RealGDP,0.75
2009-428-2009-1,2009,2009,1,428,2.0,,,,,,,,,,,,,,,,RealGDP,0.75
2009-431-2009-1,2009,2009,1,431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,30.0,40.0,,,,,,RealGDP,0.75
2009-446-2009-1,2009,2009,1,446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,50.0,,,,,,RealGDP,0.75
2009-463-2009-1,2009,2009,1,463,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,45.0,,,,,,RealGDP,0.75
2009-472-2009-1,2009,2009,1,472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,65.0,25.0,,,,,,RealGDP,0.75
2009-483-2009-1,2009,2009,1,483,3.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,15.0,20.0,40.0,,,,,,RealGDP,0.75
2009-484-2009-1,2009,2009,1,484,2.0,,,,,,,,,,,,,,,,RealGDP,0.75
2009-504-2009-1,2009,2009,1,504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,,,,,,RealGDP,0.75
2009-506-2009-1,2009,2009,1,506,2.0,,,,,,,,,,,,,,,,RealGDP,0.75
2009-507-2009-1,2009,2009,1,507,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,22.0,,,,,,RealGDP,0.75
2009-508-2009-1,2009,2009,1,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,30.0,55.0,,,,,,RealGDP,0.75
2009-510-2009-1,2009,2009,1,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,0.0,,,,,,RealGDP,0.75
2009-512-2009-1,2009,2009,1,512,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,,,,,,RealGDP,0.75
2009-516-2009-1,2009,2009,1,516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,60.0,,,,,,RealGDP,0.75
2009-518-2009-1,2009,2009,1,518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,70.0,,,,,,RealGDP,0.75
2009-520-2009-1,2009,2009,1,520,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,,,,,,RealGDP,0.75
2009-524-2009-1,2009,2009,1,524,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,20.0,20.0,40.0,,,,,,RealGDP,0.75
2009-526-2009-1,2009,2009,1,526,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,50.0,25.0,,,,,,RealGDP,0.75
2009-528-2009-1,2009,2009,1,528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,30.0,,,,,,RealGDP,0.75
2009-532-2009-1,2009,2009,1,532,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,60.0,0.0,,,,,,RealGDP,0.75
2009-535-2009-1,2009,2009,1,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,60.0,,,,,,RealGDP,0.75
2009-538-2009-1,2009,2009,1,538,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,30.0,60.0,,,,,,RealGDP,0.75
2009-540-2009-1,2009,2009,1,540,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,50.0,,,,,,RealGDP,0.75
2009-541-2009-1,2009,2009,1,541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,40.0,,,,,,RealGDP,0.75
2009-542-2009-1,2009,2009,1,542,1.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,20.0,20.0,40.0,,,,,,RealGDP,0.75
2009-543-2009-1,2009,2009,1,543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,,,,,,RealGDP,0.75
2009-544-2009-1,2009,2009,1,544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,25.0,55.0,,,,,,RealGDP,0.75
2009-546-2009-1,2009,2009,1,546,1.0,0.0,0.5,0.5,1.0,3.0,5.0,10.0,20.0,25.0,35.0,,,,,,RealGDP,0.75
2009-548-2009-1,2009,2009,1,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,60.0,,,,,,RealGDP,0.75
2009-549-2009-1,2009,2009,1,549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,65.0,25.0,,,,,,RealGDP,0.75
2009-552-2009-1,2009,2009,1,552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,,,,,,RealGDP,0.75
2009-553-2009-1,2009,2009,1,553,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,50.0,35.0,,,,,,RealGDP,0.75
2009-555-2009-1,2009,2009,1,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,50.0,,,,,,RealGDP,0.75
2009-556-2009-1,2009,2009,1,556,1.0,,,,,,,,,,,,,,,,RealGDP,0.75
2009-557-2009-1,2009,2009,1,557,1.0,0.0,0.0,0.0,0.0,0.0,0.5,8.0,31.0,42.0,18.5,,,,,,RealGDP,0.75
2009-559-2009-1,2009,2009,1,559,1.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,15.0,30.0,40.0,,,,,,RealGDP,0.75
2009-560-2009-1,2009,2009,1,560,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,40.0,45.0,5.0,,,,,,RealGDP,0.75
1993-20-1992-1,1992,1993,1,20,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-30-1992-1,1992,1993,1,30,3.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-35-1992-1,1992,1993,1,35,2.0,0.0,10.0,20.0,20.0,40.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-40-1992-1,1992,1993,1,40,2.0,,,,,,,,,,,,,,,,RealGDP,1.75
1993-60-1992-1,1992,1993,1,60,2.0,0.0,0.0,0.0,20.0,55.0,20.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-62-1992-1,1992,1993,1,62,2.0,0.0,0.0,20.0,40.0,30.0,5.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-65-1992-1,1992,1993,1,65,1.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-84-1992-1,1992,1993,1,84,1.0,0.0,0.0,0.0,5.0,20.0,40.0,15.0,10.0,5.0,5.0,,,,,,RealGDP,1.75
1993-94-1992-1,1992,1993,1,94,1.0,0.0,0.0,14.0,19.0,38.0,14.0,10.0,5.0,0.0,0.0,,,,,,RealGDP,1.75
1993-99-1992-1,1992,1993,1,99,1.0,2.0,10.0,13.0,20.0,35.0,12.0,4.0,2.0,2.0,0.0,,,,,,RealGDP,1.75
1993-404-1992-1,1992,1993,1,404,2.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-405-1992-1,1992,1993,1,405,1.0,0.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,0.0,,,,,,RealGDP,1.75
1993-406-1992-1,1992,1993,1,406,1.0,0.0,0.0,0.0,65.0,30.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-407-1992-1,1992,1993,1,407,1.0,0.0,0.0,0.0,10.0,60.0,25.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-408-1992-1,1992,1993,1,408,1.0,,,,,,,,,,,,,,,,RealGDP,1.75
1993-409-1992-1,1992,1993,1,409,1.0,0.0,0.0,5.0,25.0,60.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-410-1992-1,1992,1993,1,410,2.0,5.0,10.0,20.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-411-1992-1,1992,1993,1,411,2.0,0.0,3.0,10.0,30.0,40.0,15.0,2.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-414-1992-1,1992,1993,1,414,1.0,0.0,0.0,0.0,15.0,45.0,35.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-416-1992-1,1992,1993,1,416,2.0,0.0,0.0,0.0,5.0,50.0,25.0,15.0,5.0,0.0,0.0,,,,,,RealGDP,1.75
1993-418-1992-1,1992,1993,1,418,1.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-420-1992-1,1992,1993,1,420,1.0,5.0,5.0,5.0,5.0,45.0,20.0,10.0,5.0,0.0,0.0,,,,,,RealGDP,1.75
1993-421-1992-1,1992,1993,1,421,1.0,0.0,0.0,20.0,50.0,25.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-422-1992-1,1992,1993,1,422,1.0,2.0,8.0,15.0,30.0,25.0,15.0,3.0,1.0,1.0,0.0,,,,,,RealGDP,1.75
1993-423-1992-1,1992,1993,1,423,2.0,,,,,,,,,,,,,,,,RealGDP,1.75
1993-424-1992-1,1992,1993,1,424,1.0,,,,,,,,,,,,,,,,RealGDP,1.75
1993-426-1992-1,1992,1993,1,426,1.0,0.0,0.0,5.0,15.0,50.0,15.0,10.0,5.0,0.0,0.0,,,,,,RealGDP,1.75
1993-427-1992-1,1992,1993,1,427,1.0,5.0,5.0,10.0,15.0,25.0,15.0,10.0,10.0,4.0,1.0,,,,,,RealGDP,1.75
1993-428-1992-1,1992,1993,1,428,2.0,0.0,0.0,10.0,30.0,40.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-429-1992-1,1992,1993,1,429,2.0,,,,,,,,,,,,,,,,RealGDP,1.75
1993-430-1992-1,1992,1993,1,430,2.0,5.0,5.0,15.0,25.0,27.0,10.0,5.0,4.0,3.0,1.0,,,,,,RealGDP,1.75
1993-432-1992-1,1992,1993,1,432,1.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-433-1992-1,1992,1993,1,433,2.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-434-1992-1,1992,1993,1,434,1.0,0.0,0.0,10.0,30.0,20.0,20.0,10.0,10.0,0.0,0.0,,,,,,RealGDP,1.75
1993-435-1992-1,1992,1993,1,435,2.0,0.0,0.0,0.0,25.0,60.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-436-1992-1,1992,1993,1,436,2.0,0.0,0.0,0.0,5.0,35.0,50.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-437-1992-1,1992,1993,1,437,1.0,0.0,5.0,5.0,25.0,35.0,20.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-438-1992-1,1992,1993,1,438,1.0,0.0,0.0,10.0,20.0,50.0,10.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-439-1992-1,1992,1993,1,439,2.0,0.0,0.0,10.0,20.0,60.0,5.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-440-1992-1,1992,1993,1,440,1.0,0.0,0.0,15.0,35.0,30.0,10.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.75
1993-30-1992-2,1992,1993,2,30,3.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-35-1992-2,1992,1993,2,35,2.0,1.0,4.0,15.0,30.0,20.0,15.0,10.0,5.0,0.0,0.0,,,,,,RealGDP,1.5
1993-40-1992-2,1992,1993,2,40,2.0,0.0,0.0,0.0,40.0,40.0,10.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-60-1992-2,1992,1993,2,60,2.0,0.0,0.0,5.0,30.0,50.0,12.0,3.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-62-1992-2,1992,1993,2,62,2.0,0.0,5.0,25.0,40.0,25.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-65-1992-2,1992,1993,2,65,1.0,0.0,0.0,0.0,15.0,60.0,25.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-84-1992-2,1992,1993,2,84,1.0,0.0,0.0,0.0,5.0,25.0,60.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-94-1992-2,1992,1993,2,94,1.0,0.0,5.0,15.0,40.0,20.0,5.0,5.0,5.0,5.0,0.0,,,,,,RealGDP,1.5
1993-99-1992-2,1992,1993,2,99,1.0,0.0,1.0,13.0,57.0,12.0,7.0,4.0,3.0,2.0,1.0,,,,,,RealGDP,1.5
1993-404-1992-2,1992,1993,2,404,2.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-407-1992-2,1992,1993,2,407,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-408-1992-2,1992,1993,2,408,1.0,0.0,0.0,5.0,20.0,70.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-409-1992-2,1992,1993,2,409,1.0,1.0,3.0,20.0,50.0,20.0,4.0,2.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-410-1992-2,1992,1993,2,410,2.0,2.5,5.0,10.0,70.0,5.0,2.5,2.0,1.5,1.0,0.5,,,,,,RealGDP,1.5
1993-411-1992-2,1992,1993,2,411,2.0,2.5,5.0,16.0,26.5,26.5,16.0,5.0,2.5,0.0,0.0,,,,,,RealGDP,1.5
1993-412-1992-2,1992,1993,2,412,2.0,0.0,0.0,5.0,38.0,37.0,15.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-414-1992-2,1992,1993,2,414,1.0,0.0,0.0,5.0,20.0,65.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-416-1992-2,1992,1993,2,416,2.0,0.0,0.0,15.0,55.0,25.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-418-1992-2,1992,1993,2,418,1.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-421-1992-2,1992,1993,2,421,1.0,0.0,0.0,25.0,35.0,25.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-422-1992-2,1992,1993,2,422,1.0,5.0,20.0,30.0,35.0,6.0,3.0,1.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-423-1992-2,1992,1993,2,423,2.0,9.0,10.0,12.0,12.0,12.0,12.0,11.0,8.0,6.0,8.0,,,,,,RealGDP,1.5
1993-424-1992-2,1992,1993,2,424,1.0,0.0,0.0,5.0,30.0,55.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-426-1992-2,1992,1993,2,426,1.0,0.0,0.0,3.0,15.0,60.0,15.0,7.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-427-1992-2,1992,1993,2,427,1.0,5.0,5.0,10.0,15.0,20.0,15.0,10.0,10.0,5.0,5.0,,,,,,RealGDP,1.5
1993-428-1992-2,1992,1993,2,428,2.0,0.0,0.0,0.0,30.0,50.0,10.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-429-1992-2,1992,1993,2,429,2.0,,,,,,,,,,,,,,,,RealGDP,1.5
1993-430-1992-2,1992,1993,2,430,2.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-431-1992-2,1992,1993,2,431,1.0,0.0,1.0,4.0,25.0,40.0,15.0,12.0,3.0,0.0,0.0,,,,,,RealGDP,1.5
1993-432-1992-2,1992,1993,2,432,1.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-433-1992-2,1992,1993,2,433,2.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-434-1992-2,1992,1993,2,434,1.0,0.0,5.0,10.0,35.0,25.0,15.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-435-1992-2,1992,1993,2,435,2.0,0.0,0.0,0.0,25.0,60.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-437-1992-2,1992,1993,2,437,1.0,0.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,0.0,,,,,,RealGDP,1.5
1993-438-1992-2,1992,1993,2,438,1.0,0.0,0.0,10.0,20.0,50.0,10.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-439-1992-2,1992,1993,2,439,2.0,0.0,0.0,15.0,30.0,50.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-440-1992-2,1992,1993,2,440,1.0,0.0,5.0,15.0,30.0,30.0,15.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.5
1993-20-1992-3,1992,1993,3,20,2.0,0.0,0.0,0.0,40.0,40.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-30-1992-3,1992,1993,3,30,3.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-60-1992-3,1992,1993,3,60,2.0,0.0,0.0,0.0,10.0,60.0,20.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-62-1992-3,1992,1993,3,62,2.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-65-1992-3,1992,1993,3,65,1.0,,,,,,,,,,,,,,,,RealGDP,1.25
1993-84-1992-3,1992,1993,3,84,1.0,0.0,0.0,0.0,5.0,35.0,50.0,8.0,2.0,0.0,0.0,,,,,,RealGDP,1.25
1993-94-1992-3,1992,1993,3,94,1.0,0.0,0.0,0.0,15.0,40.0,25.0,10.0,10.0,0.0,0.0,,,,,,RealGDP,1.25
1993-404-1992-3,1992,1993,3,404,2.0,0.0,0.0,0.0,30.0,55.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-405-1992-3,1992,1993,3,405,1.0,0.0,0.0,20.0,40.0,30.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-406-1992-3,1992,1993,3,406,1.0,1.0,1.0,5.0,51.0,35.0,5.0,1.0,1.0,0.0,0.0,,,,,,RealGDP,1.25
1993-407-1992-3,1992,1993,3,407,1.0,0.0,0.0,0.0,5.0,70.0,25.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-408-1992-3,1992,1993,3,408,1.0,0.0,0.0,5.0,25.0,50.0,15.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-409-1992-3,1992,1993,3,409,1.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-410-1992-3,1992,1993,3,410,2.0,2.0,5.0,10.0,50.0,20.0,5.0,4.0,1.0,1.0,2.0,,,,,,RealGDP,1.25
1993-411-1992-3,1992,1993,3,411,2.0,1.0,2.0,10.0,30.0,35.0,10.0,5.0,5.0,1.0,1.0,,,,,,RealGDP,1.25
1993-412-1992-3,1992,1993,3,412,2.0,0.0,0.0,5.0,10.0,45.0,15.0,10.0,5.0,5.0,5.0,,,,,,RealGDP,1.25
1993-413-1992-3,1992,1993,3,413,2.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-414-1992-3,1992,1993,3,414,1.0,0.0,0.0,0.0,15.0,60.0,25.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-415-1992-3,1992,1993,3,415,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-416-1992-3,1992,1993,3,416,2.0,0.0,0.0,0.0,10.0,55.0,25.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-418-1992-3,1992,1993,3,418,1.0,0.0,0.0,0.0,10.0,80.0,5.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-420-1992-3,1992,1993,3,420,1.0,5.0,5.0,5.0,25.0,50.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-421-1992-3,1992,1993,3,421,1.0,0.0,0.0,5.0,15.0,45.0,25.0,7.0,3.0,0.0,0.0,,,,,,RealGDP,1.25
1993-423-1992-3,1992,1993,3,423,2.0,15.1,7.5,9.5,10.8,11.5,11.2,10.1,8.3,6.0,10.0,,,,,,RealGDP,1.25
1993-424-1992-3,1992,1993,3,424,1.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-426-1992-3,1992,1993,3,426,1.0,0.0,0.0,5.0,15.0,60.0,15.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-427-1992-3,1992,1993,3,427,1.0,0.0,5.0,5.0,15.0,25.0,25.0,15.0,5.0,5.0,0.0,,,,,,RealGDP,1.25
1993-428-1992-3,1992,1993,3,428,2.0,0.0,0.0,0.0,40.0,40.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-429-1992-3,1992,1993,3,429,2.0,,,,,,,,,,,,,,,,RealGDP,1.25
1993-430-1992-3,1992,1993,3,430,2.0,0.0,0.0,10.0,20.0,40.0,20.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-431-1992-3,1992,1993,3,431,1.0,0.0,0.0,3.0,20.0,55.0,20.0,2.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-432-1992-3,1992,1993,3,432,1.0,0.0,0.0,0.0,15.0,50.0,30.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-433-1992-3,1992,1993,3,433,2.0,0.0,0.0,0.0,25.0,60.0,15.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-434-1992-3,1992,1993,3,434,1.0,5.0,5.0,60.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-439-1992-3,1992,1993,3,439,2.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-440-1992-3,1992,1993,3,440,1.0,0.0,5.0,10.0,35.0,35.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.25
1993-20-1992-4,1992,1993,4,20,2.0,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-30-1992-4,1992,1993,4,30,3.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-40-1992-4,1992,1993,4,40,2.0,0.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-60-1992-4,1992,1993,4,60,2.0,0.0,0.0,0.0,5.0,85.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-62-1992-4,1992,1993,4,62,2.0,0.0,0.0,11.0,37.0,47.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-65-1992-4,1992,1993,4,65,1.0,,,,,,,,,,,,,,,,RealGDP,1.0
1993-84-1992-4,1992,1993,4,84,1.0,0.0,0.0,2.0,13.0,40.0,40.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-94-1992-4,1992,1993,4,94,1.0,0.0,0.0,10.0,30.0,30.0,15.0,10.0,5.0,0.0,0.0,,,,,,RealGDP,1.0
1993-99-1992-4,1992,1993,4,99,1.0,2.0,7.0,10.0,50.0,23.0,4.0,3.0,1.0,0.0,0.0,,,,,,RealGDP,1.0
1993-404-1992-4,1992,1993,4,404,2.0,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-405-1992-4,1992,1993,4,405,1.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-407-1992-4,1992,1993,4,407,1.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-408-1992-4,1992,1993,4,408,1.0,0.0,5.0,15.0,65.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-409-1992-4,1992,1993,4,409,1.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-411-1992-4,1992,1993,4,411,2.0,0.0,5.0,10.0,30.0,40.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-412-1992-4,1992,1993,4,412,2.0,0.0,0.0,0.0,18.0,60.0,11.0,11.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-413-1992-4,1992,1993,4,413,2.0,0.0,0.0,5.0,15.0,50.0,20.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-414-1992-4,1992,1993,4,414,1.0,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-416-1992-4,1992,1993,4,416,2.0,0.0,0.0,0.0,10.0,60.0,25.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-418-1992-4,1992,1993,4,418,1.0,0.0,0.0,0.0,10.0,45.0,35.0,10.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-420-1992-4,1992,1993,4,420,1.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-421-1992-4,1992,1993,4,421,1.0,0.0,0.0,0.0,15.0,40.0,40.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-422-1992-4,1992,1993,4,422,1.0,0.0,5.0,10.0,40.0,30.0,10.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-423-1992-4,1992,1993,4,423,2.0,7.0,15.3,9.6,11.1,11.7,11.2,9.9,8.1,6.1,10.0,,,,,,RealGDP,1.0
1993-424-1992-4,1992,1993,4,424,1.0,0.0,0.0,0.0,35.0,50.0,15.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-426-1992-4,1992,1993,4,426,1.0,0.0,0.0,0.0,5.0,25.0,65.0,5.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-427-1992-4,1992,1993,4,427,1.0,1.0,3.0,6.0,25.0,35.0,20.0,8.0,1.0,1.0,0.0,,,,,,RealGDP,1.0
1993-428-1992-4,1992,1993,4,428,2.0,0.0,0.0,0.0,25.0,60.0,15.0,0.0,0.0,0.0,0.0,,,,,,RealGDP,1.0
1993-429-1992-4,1992,1993,4,429,2.0,,,,,,,,,,,,,,,,RealGDP,1.0
